outcome	gene_name	exposure	method	nsnp	b	se	pval	tissue	adjusted_pval	gene_chr	gene_start	gene_end
genus..Eubacteriumhalliigroup.id.11338	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.085338420869109	0.0141135150816212	1.47957801273372e-09	Transverse	9.11552565943771e-07	chr12	8076939	8097859
genus..Eubacteriumhalliigroup.id.11338	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	-0.0151888834501884	0.00156476000112086	2.81927589446906e-22	Transverse	4.85827516981316e-19	chr12	9277235	9313241
genus..Eubacteriumhalliigroup.id.11338	RP11-266K4.9	ENSG00000215241.3	Inverse variance weighted	8	0.0533838795297236	0.0132640825804469	5.7049339069842e-05	Transverse	0.00838097236712721	chr12	8235519	8242564
genus..Eubacteriumhalliigroup.id.11338	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.0409344863240414	0.00238536229081017	5.22798411658505e-66	Transverse	5.5125021538151e-62	chr12	9398355	9414851
genus..Eubacteriumhalliigroup.id.11338	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0445990331123359	0.00352818660874157	1.25798665436117e-36	Transverse	4.25859932167615e-33	chr12	9617284	9658412
genus..Eubacteriumhalliigroup.id.11338	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0282731659192138	0.00251264785345747	2.25530200815573e-29	Transverse	5.61162326263344e-26	chr12	9367464	9397617
genus..Eubacteriumhalliigroup.id.11338	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	-0.0318194326955551	0.00584375329941083	5.17956259840144e-08	Transverse	2.3035310038965e-05	chr12	7812512	7891148
genus..Eubacteriumhalliigroup.id.11338	SLC2A3	ENSG00000059804.15	Inverse variance weighted	4	-0.206413152933125	0.044487392297568	3.48725658159818e-06	Transverse	0.000892024146010139	chr12	7919230	7936275
genus..Eubacteriumhalliigroup.id.11338	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.0135916584412768	0.00269840762259829	4.730868533491e-07	Transverse	0.000162829849555589	chr12	6870949	6889358
genus..Eubacteriumhalliigroup.id.11338	WBP11	ENSG00000084463.7	Inverse variance weighted	2	0.176836098925209	0.0520390917272003	0.000678457873192632	Transverse	0.0487932473743856	chr12	14784579	14803540
genus..Eubacteriumnodatumgroup.id.11297	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0288488868418482	0.00355638879325962	4.98554666272384e-16	Transverse	6.0276149428521e-13	chr12	9228533	9275817
genus..Eubacteriumnodatumgroup.id.11297	ALG10B	ENSG00000175548.8	Inverse variance weighted	10	-0.180688278326634	0.0460097021638748	8.59484651303008e-05	Transverse	0.0113989046653223	chr12	38316578	38329728
genus..Eubacteriumnodatumgroup.id.11297	APAF1	ENSG00000120868.13	Inverse variance weighted	2	-0.529035462383819	0.140283936598493	0.000162479801276771	Transverse	0.0181616373952671	chr12	98645141	98734683
genus..Eubacteriumnodatumgroup.id.11297	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	-0.131445670752422	0.0322012895301978	4.46497557127453e-05	Transverse	0.00695492189866162	chr12	7108052	7122501
genus..Eubacteriumnodatumgroup.id.11297	CLEC2D	ENSG00000069493.14	Inverse variance weighted	251	-0.109071373506844	0.0140034570799788	6.76009341900884e-15	Transverse	7.60818055445834e-12	chr12	9664969	9699555
genus..Eubacteriumnodatumgroup.id.11297	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.249376283425307	0.0139297542247188	1.12911292878769e-71	Transverse	1.56181207099768e-67	chr12	9715860	9733299
genus..Eubacteriumnodatumgroup.id.11297	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	-0.087254680378195	0.021708006869705	5.83292308706392e-05	Transverse	0.0085213140589218	chr12	7130253	7158945
genus..Eubacteriumnodatumgroup.id.11297	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	-0.0591051546905011	0.0053384312459169	1.72231956970888e-28	Transverse	4.076510180084e-25	chr12	9415641	9416718
genus..Eubacteriumnodatumgroup.id.11297	DDX12P	ENSG00000214826.5	Inverse variance weighted	235	0.0731143187012143	0.00906416729197548	7.24589232661162e-16	Transverse	8.66674073406932e-13	chr12	9418673	9448229
genus..Eubacteriumnodatumgroup.id.11297	FAM86FP	ENSG00000164845.16	Inverse variance weighted	65	0.0918774256080804	0.00719642565426781	2.50334647004498e-37	Transverse	8.65669995250944e-34	chr12	8232512	8242948
genus..Eubacteriumnodatumgroup.id.11297	FAM90A1	ENSG00000171847.10	Inverse variance weighted	9	0.142890409255036	0.0253338399606685	1.69756018931543e-08	Transverse	8.42489560082725e-06	chr12	8221260	8227618
genus..Eubacteriumnodatumgroup.id.11297	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	-0.249996954492189	0.0216558213003456	7.90652386623506e-31	Transverse	2.18964752828966e-27	chr12	9827481	9845007
genus..Eubacteriumnodatumgroup.id.11297	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	-0.159335813669036	0.0164229662698236	2.95611217571378e-22	Transverse	5.08726143448472e-19	chr12	8950044	9010760
genus..Eubacteriumnodatumgroup.id.11297	LINC00937	ENSG00000226091.7	Inverse variance weighted	44	0.0845077914252104	0.0143552916674631	3.9356883419008e-09	Transverse	2.24119070587848e-06	chr12	8295986	8396803
genus..Eubacteriumnodatumgroup.id.11297	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.415828223268219	0.0629126666950601	3.85332469864597e-11	Transverse	3.0160618349344e-08	chr12	6980707	7018510
genus..Eubacteriumnodatumgroup.id.11297	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	229	0.0234599840547446	0.00351686615624443	2.54573841101891e-11	Transverse	2.04484868138787e-08	chr12	9277235	9313241
genus..Eubacteriumnodatumgroup.id.11297	RP11-266K4.9	ENSG00000215241.3	Inverse variance weighted	7	0.148200505351377	0.031436508953022	2.42566923591569e-06	Transverse	0.00065900079762107	chr12	8235519	8242564
genus..Eubacteriumnodatumgroup.id.11297	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.0530688900271365	0.00529993473248315	1.33473465340173e-23	Transverse	2.47049781937082e-20	chr12	9398355	9414851
genus..Eubacteriumnodatumgroup.id.11297	RP11-726G1.1	ENSG00000214776.10	Inverse variance weighted	272	0.0238407121959104	0.0027020552731773	1.11257186644189e-18	Transverse	1.5814440730735e-15	chr12	9467552	9576275
genus..Eubacteriumnodatumgroup.id.11297	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0283882259191819	0.00557296176176899	3.5073330348102e-07	Transverse	0.00012557238183453	chr12	9367464	9397617
genus..Eubacteriumnodatumgroup.id.11297	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	-0.0491598411117415	0.0134280324714558	0.000251246326284534	Transverse	0.0247361103551809	chr12	7812512	7891148
genus..Eubacteriumnodatumgroup.id.11297	VPS29	ENSG00000111237.18	Inverse variance weighted	6	0.193146395360405	0.0556728355866988	0.000521794549197289	Transverse	0.0408939867865631	chr12	110491097	110501559
genus..Eubacteriumoxidoreducensgroup.id.11339	A2M	ENSG00000175899.14	Inverse variance weighted	99	-0.174199071301269	0.0109032397580921	1.85371589559734e-57	Transverse	1.39044364986411e-53	chr12	9068183	9116229
genus..Eubacteriumoxidoreducensgroup.id.11339	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.195117362819826	0.0197915291614408	6.29017734595616e-23	Transverse	1.12775647204896e-19	chr12	6924463	6942321
genus..Eubacteriumoxidoreducensgroup.id.11339	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0902169616626727	0.0088969075254286	3.66121214510523e-24	Transverse	6.99816492927584e-21	chr12	6943433	6946003
genus..Eubacteriumoxidoreducensgroup.id.11339	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	0.104274470066123	0.0260820542795859	6.38963282040302e-05	Transverse	0.00912527528393266	chr12	7108052	7122501
genus..Eubacteriumoxidoreducensgroup.id.11339	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0356051063028487	0.00855757885376517	3.17340532856281e-05	Transverse	0.00535272110094612	chr12	9664969	9699555
genus..Eubacteriumoxidoreducensgroup.id.11339	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	0.093386559065375	0.0175533618178255	1.03680394262146e-07	Transverse	4.27892014041878e-05	chr12	7130253	7158945
genus..Eubacteriumoxidoreducensgroup.id.11339	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	-0.0297984623763314	0.00422761909700844	1.8082934344936e-12	Transverse	1.6603709012601e-09	chr12	9415641	9416718
genus..Eubacteriumoxidoreducensgroup.id.11339	DDX12P	ENSG00000214826.5	Inverse variance weighted	235	0.0347590428807076	0.00725377777014772	1.65247269163801e-06	Transverse	0.000476728550831953	chr12	9418673	9448229
genus..Eubacteriumoxidoreducensgroup.id.11339	GNB3	ENSG00000111664.10	Inverse variance weighted	96	0.0641531853965845	0.00935797406625136	7.10850840832779e-12	Transverse	6.12686745321998e-09	chr12	6840211	6847393
genus..Eubacteriumoxidoreducensgroup.id.11339	LINC00937	ENSG00000226091.7	Inverse variance weighted	48	0.107731191739998	0.0113127078277056	1.68210982607252e-21	Transverse	2.80655988289307e-18	chr12	8295986	8396803
genus..Eubacteriumoxidoreducensgroup.id.11339	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0549386106886368	0.00569620139699923	5.17218572449258e-22	Transverse	8.81254815239554e-19	chr12	6904733	6914243
genus..Eubacteriumoxidoreducensgroup.id.11339	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.160433788695834	0.0229420064862455	2.69041300602554e-12	Transverse	2.43384939443476e-09	chr12	8941468	8949955
genus..Eubacteriumoxidoreducensgroup.id.11339	METTL21B	ENSG00000123427.16	Inverse variance weighted	4	0.0955443587448467	0.0259852768027354	0.000236117775898277	Transverse	0.0236659570942899	chr12	57771606	57782541
genus..Eubacteriumoxidoreducensgroup.id.11339	NUP37	ENSG00000075188.8	Inverse variance weighted	3	0.526246392143221	0.118747308639187	9.3515155829629e-06	Transverse	0.0020126723922278	chr12	102073103	102120124
genus..Eubacteriumoxidoreducensgroup.id.11339	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	46	0.0755929340833046	0.0116299759250216	8.04077169412096e-11	Transverse	6.05775022164494e-08	chr12	7129079	7131198
genus..Eubacteriumoxidoreducensgroup.id.11339	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.015796579008194	0.00425345495990772	0.000204151578912172	Transverse	0.0213329735067401	chr12	9398355	9414851
genus..Eubacteriumoxidoreducensgroup.id.11339	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.049760331192689	0.00630566001766921	2.98873813359413e-15	Transverse	3.4559081270695e-12	chr12	9617284	9658412
genus..Eubacteriumoxidoreducensgroup.id.11339	RP11-96H19.1	ENSG00000257261.5	Inverse variance weighted	4	0.122861220771465	0.0349769339285723	0.000443685656221183	Transverse	0.0365833419693394	chr12	46383679	46876159
genus..Eubacteriumoxidoreducensgroup.id.11339	RP11-996F15.4	ENSG00000275476.1	Inverse variance weighted	5	-0.0670740347817456	0.0194178982204276	0.000551850882865756	Transverse	0.0424796228025069	chr12	29277397	29277882
genus..Eubacteriumoxidoreducensgroup.id.11339	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0273432734651102	0.00453541830087535	1.65149191739632e-09	Transverse	1.00829185812959e-06	chr12	9367464	9397617
genus..Eubacteriumoxidoreducensgroup.id.11339	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.045902206789168	0.00473769897373269	3.36744350252305e-22	Transverse	5.7796697590769e-19	chr12	6870949	6889358
genus..Eubacteriumoxidoreducensgroup.id.11339	WASHC3	ENSG00000120860.10	Inverse variance weighted	3	-0.18450469783073	0.049242025744343	0.000179037015524048	Transverse	0.0194389197826686	chr12	102012927	102062149
genus..Eubacteriumrectalegroup.id.14374	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.0146274271512764	0.00145287758035356	7.65955195099089e-24	Transverse	1.44052768011622e-20	chr12	9228533	9275817
genus..Eubacteriumrectalegroup.id.14374	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	-0.0618842467188881	0.017101235131394	0.000296086152842107	Transverse	0.027760194350448	chr12	6844793	6852066
genus..Eubacteriumrectalegroup.id.14374	CHPT1	ENSG00000111666.10	Inverse variance weighted	4	-0.0812571031219619	0.0224309108379375	0.00029171269584742	Transverse	0.0274783255866907	chr12	101696947	101744140
genus..Eubacteriumrectalegroup.id.14374	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0336386206889998	0.00460768474738661	2.86599401130359e-13	Transverse	2.86020199082303e-10	chr12	9664969	9699555
genus..Eubacteriumrectalegroup.id.14374	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.0597733598831924	0.00605483132240745	5.50498448793834e-23	Transverse	9.90431401449153e-20	chr12	8509475	8522366
genus..Eubacteriumrectalegroup.id.14374	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0454918821918039	0.00609285282906172	8.23974081234486e-14	Transverse	8.60354008303276e-11	chr12	9715860	9733299
genus..Eubacteriumrectalegroup.id.14374	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0490874545113983	0.00397874322214585	5.69466791067767e-35	Transverse	1.85223573374367e-31	chr12	9418673	9448229
genus..Eubacteriumrectalegroup.id.14374	DRAM1	ENSG00000136048.13	Inverse variance weighted	2	-0.1940787172913	0.0548007532279453	0.000397807957421579	Transverse	0.0339976252392647	chr12	101877351	102012130
genus..Eubacteriumrectalegroup.id.14374	FAM216A	ENSG00000204856.11	Inverse variance weighted	7	-0.0951362902474125	0.0258816564183338	0.000237087369651833	Transverse	0.0237353988002078	chr12	110468376	110490385
genus..Eubacteriumrectalegroup.id.14374	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.0559973413241089	0.0118961727296198	2.51175918561336e-06	Transverse	0.000679019535058758	chr12	9055586	9065070
genus..Eubacteriumrectalegroup.id.14374	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	-0.0231239159640049	0.00594810653110025	0.000101236286491161	Transverse	0.0128552245951135	chr12	8295986	8396803
genus..Eubacteriumrectalegroup.id.14374	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.11361510977439	0.0279280483297745	4.73906404417735e-05	Transverse	0.00728265236066124	chr12	6980707	7018510
genus..Eubacteriumrectalegroup.id.14374	M6PR	ENSG00000003056.7	Inverse variance weighted	33	-0.0784119941792229	0.0131231104559789	2.29938671612606e-09	Transverse	1.36341072813597e-06	chr12	8941468	8949955
genus..Eubacteriumrectalegroup.id.14374	P3H3	ENSG00000110811.19	Inverse variance weighted	14	-0.151682730940902	0.0260969514375146	6.16284647613528e-09	Transverse	3.3592605477407e-06	chr12	6828410	6839851
genus..Eubacteriumrectalegroup.id.14374	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	-0.0110417547093266	0.00152880341106693	5.1047263666e-13	Transverse	4.95786672281042e-10	chr12	9277235	9313241
genus..Eubacteriumrectalegroup.id.14374	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.0133217091696337	0.00232926187834713	1.06974143076389e-08	Transverse	5.54883075736901e-06	chr12	9398355	9414851
genus..Eubacteriumrectalegroup.id.14374	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0355456976063127	0.00344666016268667	6.14952963659712e-25	Transverse	1.22742035327701e-21	chr12	9617284	9658412
genus..Eubacteriumrectalegroup.id.14374	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0436745297261723	0.00571997734455799	2.25054800632438e-14	Transverse	2.45450928579538e-11	chr12	7812512	7891148
genus..Eubacteriumrectalegroup.id.14374	SLC2A3	ENSG00000059804.15	Inverse variance weighted	4	-0.160081308890136	0.0435556496362747	0.000237543814571603	Transverse	0.0237653737242057	chr12	7919230	7936275
genus..Eubacteriumruminantiumgroup.id.11340	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0727579189157093	0.00898303128991215	5.5192748863908e-16	Transverse	6.657259838236e-13	chr12	9068183	9116229
genus..Eubacteriumruminantiumgroup.id.11340	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.0206145000833371	0.00217464829750162	2.55592740343396e-21	Transverse	4.2207088987682e-18	chr12	9228533	9275817
genus..Eubacteriumruminantiumgroup.id.11340	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	-0.0675623270700205	0.0138331821110063	1.03914445407613e-06	Transverse	0.00032168216339821	chr12	111927018	111929017
genus..Eubacteriumruminantiumgroup.id.11340	ALDH2	ENSG00000111275.12	Inverse variance weighted	8	0.151685456252922	0.0321622390846533	2.4022035952553e-06	Transverse	0.000653315580109607	chr12	111766887	111817529
genus..Eubacteriumruminantiumgroup.id.11340	C3AR1	ENSG00000171860.4	Inverse variance weighted	20	0.103708623173512	0.0212953846625112	1.1159560006512e-06	Transverse	0.000341312463018949	chr12	8058302	8066471
genus..Eubacteriumruminantiumgroup.id.11340	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.106828967626928	0.00700186554281458	1.47406858456761e-52	Transverse	9.20502163516918e-49	chr12	9664969	9699555
genus..Eubacteriumruminantiumgroup.id.11340	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.103096680474545	0.00910319916559987	9.83146181537342e-30	Transverse	2.52437990458828e-26	chr12	8509475	8522366
genus..Eubacteriumruminantiumgroup.id.11340	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	0.129282093872983	0.00911918359766527	1.27281501875833e-45	Transverse	5.94316833414019e-42	chr12	9715860	9733299
genus..Eubacteriumruminantiumgroup.id.11340	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	0.0620975252487997	0.0175178032913872	0.000392875687443352	Transverse	0.0337282156973104	chr12	7130253	7158945
genus..Eubacteriumruminantiumgroup.id.11340	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0329336214305078	0.00350985301831926	6.40056582261669e-21	Transverse	1.03633176480617e-17	chr12	9415641	9416718
genus..Eubacteriumruminantiumgroup.id.11340	DDX12P	ENSG00000214826.5	Inverse variance weighted	237	-0.084596132269483	0.0060029179776764	4.22330660102501e-45	Transverse	1.92996109947622e-41	chr12	9418673	9448229
genus..Eubacteriumruminantiumgroup.id.11340	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.0409766655126056	0.00491244532637624	7.34168477728788e-17	Transverse	9.40199759987978e-14	chr12	8232512	8242948
genus..Eubacteriumruminantiumgroup.id.11340	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.0712594249826268	0.0182947131469607	9.81651357153235e-05	Transverse	0.0125600894925914	chr12	9055586	9065070
